id,raw_text,title,url
r478,"(TAMALES ESTILO
ORIENTAL)
INGREDIENTES:
20 mazorcas de maíz no
muy tierno.
1-4 de libra de jamón coci
nado.
1-2 cebolla grande
2 onzas de tocino entreve
rado.
2 dientes de ajo
1-4 taza de aceite
Sal a gusto
Unas gotas de salsa Tabas
co.
METODO:
Se ralla el maíz. Las hojas se
guardan para envolver las aya
cas.
Se pasa por la cuchilla más fina de la máquina el jamón, el
tocino, y la cebolla. Se agrega
el ajo bien machacado. Se mezcla todo menos el maíz y se sofríe en el aceite. Después se une
lo sofrito con el maíz y se sala
a gusto. Se une todo bien.
Se hacen las ayacas envol
viendo la mezcla en las hojas
y atándolas bien fuerte para
que no se deshagan con el her
vor en el agua. Se van echando
en el agua hirviendo con sal,
y se dejan cocer por espacio de
una hora.",AYACAS DE MAIZ TIERNO,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-10-23/ed-1/seq-4/
r479,"1 berenjena grande
1-4 taza de grasa o mante
quilla.
1, 1-2 tazas de tomates en
lata.
1-2 pimiento verde picado
1 cebollita picada
Sal y pimienta.
Pélese y córtese la berenjena
en rebanadas; luego déjese en agua con sal un hora (no es ab
solutamente necesario). Escú
rranse las rebanadas, rebócense
en harina y fríanse hasta dorar
se bien. Mézclense los tomates,
la cebolla, los pimientos verdes
y sazónese con sal y pimienta.
Póngase en una cacerola en ca
pas, alternando una de berenje
na con otra de la mezcla de to
mate. Hornéese sin tapar. Tem
peratura 350 grados a 375 gra
dos F. Tiempo en el horno, 1,
1-2 horas.",BERENJENAS A LA ESPAÑOLA,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-10-24/ed-1/seq-4/
r480,"INGREDIENTES
3 libras de pescado cocinado
y molido
6 yemas de huevo
1-3 taza de leche
1 taza de crema batida
1 cdta. de sal
1-3 cdta. de pimienta
PREPARACION Se baten
bien las yemas y se le añade
gradualmente la leche. Se sazona con la sal y la pimienta.
Se vierte sobre el pescado el batido y se une todo bien. Se
Añade la crema batida. Se vierte en un molde engrasado
con mantequilla y se cocina al baño de maria, en el horno a
350 grado F. hasta que esté firme y se desprenda' de los bor
des. Se retira del horno. Se deja refrescar y se colocan en el
refrigeiador hasta que esté bienfrío. Se sirve con salsa mayonesa y hojas de lechuga.",PESCADO EN MOLDE,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-10-25/ed-1/seq-4/
r481,"INGREDIENTES ~
1 pernil de ternera
2 cebollas
2 pimientos morrones
4 zanahotias
2 dientes de ajo
1-2 limón cortado en roda
jas.
1 hoja de laurel
1 ramita de orégano
1 cucharadita de pimienta en
grano
1-2 taza de vinagre
1 rama de perejil 1 rama dg apio
1 taza de aceite
sal
METODO.
Se acomoda el pernil en un
molde con tapa, junto con todas
las verduras cortadas en tiras
largas y finas Se agregan Jos
demás ingredientes, se tapa la
fuente y se cuece en horno a
35U grados durante 1 hora y me
dia. Puede servirse al salir del
horno dejarse enfriar y srevir
al estilo de pescado en escabe
che.",ESCABECHE DE TERNERA,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-10-28/ed-1/seq-4/
r482,"INGREDIENTES—2 Ibs. de
carne de res.
4 huevos
1 lata de pimientos
1 pepino de encurtido
2 edas. de sal
1-4 cdta. de pimentón
l-4cdta. de pimienta
20 ciruelas én almíbar
1-2 cda. de mantequilla
Adorno
1 papa grande
2 quesos crema
Ciruelas pasas
PREPARACION— Se pasa
por la máquina de moler la car- ne, los pimientos (sin el agua)
y el pepino. Se le agrega los
huevos uno a uno (yema y clara
juntos). Después se sazona con
lá sal, la pimienta y el pimen
tón. Por último, se le añaden
las ciruelas aplastadas (sin el
almíbar ni las semillas). Se revuelve todo bien y se vierte esta mezcla en un molde engrasado. Se cocina en un horno caliente a 400’ F. durante una hora. Pasado este tiempo se saca del horno, se deja enfriar y se adorna con queso crema majado con una papa cocinada (se utiliza el decorador) y encima se le colocan unas ciruelaá pasas.",CARNE CON CIRUELAS PASAS,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-10-29/ed-1/seq-4/
r483,"INGREDIENTES:
3 tazas de sobrantes de car
ne de cocina (pollo, re», esr
neio, cerdo, etc.)
1 lata de sopa de iegunbres
pan rallado
mantequilla
1 cucharadila de sal
1-2 eucharadita de pimienta.
METODO:
Con la cuchailla más fina corte en la máquina la carne cocida sobrante. Añádale una lata
de sopa de legumbres. Ponga en un utensilio de barro al horno, cúbralo con pan rallado y pedacitos de mantequilla y colóquelo en el horno en frío. No lo tape. Temperatura: 360 grados.",pastelón varíete,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-10-30/ed-1/seq-4/
r484,"INGREDIENTES:
2 tazas de leche hervida y
enfriada hasta que esté tibia
11-2 tazas de azúcar blanca
2 edas. de sal
1-2 taza de mantequilla
2 huevos
3 pastillas de levadura seca
activa
9 tazas de harina
6 edas. de mantequilla de
rretida.
1 1-2 tazas de azúcar prieta
1 cda. de canela
1 taza de pasas
PREPARACION: Se mez
cla en un tazón la leche, el azú
car blanca, la sal, la manequi
11a y los huevos. Se añaden las
pastillas de la levadura y se mez
clan hasta que se disuelvan bien
Se le agrega gradualmente la
harina. Se forma una bola que
se amasa hasta que esté lisa. Se
coloca en un tazón engrasado y
se brochea con mantequilla de
rretida. Se cubre con un paño
húmedo y se coloca en un si
tio caluroso, donde no hay co
rriente de aire. Se deja levantar
el triple de su tamaño, aproxi
madamente 2 a 2 1-2 horas. Se
reduce el tamaño con los puños
y se divide la masa en dos por
ciones. Se extiende cada porción
a 3-4 cm. dé espesor dando una
forma rectangular a la masa.
Se unta con una brocha la man
Se unta con una brocha la man
tequilla derretida. Se rocia con
el azúcar prieta, canela y pa
sas. Se enrolla como el brazo gi
taño y se corta en ruedas de
2 1-2 cms. de espesor. Se van
colocando -en una tartera en
grasada. Se cubren con un paño
y; se deja reposar en un sitio
caluroso durante uan hora. Se
hornean a 425 grado F. Duran
te 20 minutos. Se retiran del
horno y se cubren con un azuca
rado mezclando 4 cdtas. de le
che, 1 taza de azúcar en polvo
cernida y 1-4 cdta. de vainilla
(todo bien mezclado). Se en
frían.",PANES DE CANELA,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-10-31/ed-1/seq-4/
r485,"INGREDIENTES:
4 huevos “mollets”
puré de papas
aceite .
limón
mostaza
Estragón picado
rabanitos en rodajas
cucuruchos de jamón
aceitunas verdes
METODO:
Tenga listos los huevos “mo
llets”. Hierva las papas, pá
selas por el cedazo y condi
méntelas con aceite, limón y
mostaza hasta formar un pu
ré espeso. Haga con este puré
unos nidos con una manga
de boquilla ancha y riadaz.
Coloque en cada nido un hue
vo “mollet” Rodee' los nidos .
con los rabanitos, intercale los
cucuruchos de jamón y termi
ne 1 adecoración de la fuenet
con las aceitunas.",HUEVOS A LA CHILENA,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-11-01/ed-1/seq-4/
r486,"2 tazas de azúcar
2-3 tazas de sircrp de maíz
1 taza de agua
1-2 cucharadita de esencia
de menta Mezcle el ázúcar con el sirop
de maíz y el agua, Ponga al 
fuego y mueva hasta que el azú
car disuelta. Cueza y retire
del fuego cuando echa una gota del sirop en agua fría y forma
una bola dura. Vierta sobre un plato engrasado un poco del sirop y forme círculos de 2 pulgadas de diámetro. Introduzca un palillo empujando de afuera hacia adentro. Cuando las palétas estén tibias, se despegan.",PALETAS,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-11-04/ed-1/seq-4/
r487,"INGREDIENTES:
1 1-2 libras de riñones
1-2 taza de salsa de tomate
2 cebollas
1-2 cucharada de sal
1 diente de ajo machacado
1 cucharada de-vinagra:
4 cucharadas de aceite
METODO:
Quite toda la grasa a los riñones, ábralos por el medio y ponga en un caldero caliente. Cada vez q’ suelte líquido seque
con papel absorbente. Retire del fuego, lave y parta en pedazos
menudos. Mezcle la salsa de tomate, la cebolla, la sal, el ajo, el vinagre, y el aceite con los riñones. Cueza a fuego lento durante 20 minutos.",RIÑONES QUISCADOS,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-11-05/ed-1/seq-4/
r488,"6 rebanadas de pán viejo co
mo de 1-3 de pulgada de
grueso sin corteza
Queso rallado
Tocineta
Corte 6 rebanadas de pan
viejo en la forma arriba indicada y quítele la corteza. Ponga
encima queso rallado y la toci
neta y caliente en el horno pa
ra que el queso se derrita y el
pan se tueste un poco. Sirva la
tostada entera o parta en trián
gulos o en cuartos antes de po
nerle el queso.",TOSTADAS DE QUESO,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-11-06/ed-1/seq-4/
r489,"INGREDIENTES—I 1-2 ta
zas de harina de maíz bien fina
(americana).
1 1-2 tazas de azúcar.
3 huevos
1 cda. de mantequilla
4 edas. de manteca derretida
2 cdtas. de polvos de hornear
1-2 cdta. de sal
1 y 3-4 tazas de leche
1-2 cdta. de granos de anís.
PREPARACION—Se ciernen las dos harinas con los pol
vos de hornear y la sal. Se le
añade el azúcar. Se agrega la
mantequilla y la manteca. Se
añaden las yemas de huevo una
a una. Se incorpora la leche
gradualmente. Se agregan las
claras batidas a punto de nie
ve. Se aromatiza con el anís.
Se vierte en moldes individua
les engrasados y se hornea a
400 9 F. durante 30 minutos, Se
retirán del horno y se dejan en
firar.",PANECITOS DE MAIZ,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-11-07/ed-1/seq-4/
r490,"INGREDIENTES:
1 libra de pastillas de altea
3-4 litro óe crema
1-2 taza de café fuerte
24 polca»
Papel encerado
PREPARACION Se derri
ten las pastillas al baño de Ma
ría hasta foimar una pasta sua
ve. Se vierte el café y se re
vuelve bier Se. deja enfriar
Aparte se bate la crema sobre
hielo y cuando espese se le aña
de la mezcu anterior. Se forra
un molde con papel encerado
y en el fondo y alrededor se
colocan las polcas; se vierte la
mczcl» sin que se caigan las
polcas y se enfría en el refri
gerador hasta que endurezca.
Se adorna si se desea con crema batida y guindas.",PANETELA DE CAFE Y ALTEA,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-11-08/ed-1/seq-4/
r491,"INGREDIENTES:
1 libra de masa de maíz coci
da
1-2 libra de carne de cerdo
(lomo)
1 pollo tierno
1-2 libra de papas
1-4 libra de manteca
1 huevo cocido
2 cebollas
ajo
pimienta
1 cucharada de alcaparras.
METODO. Se cortan las pa
pas, cebollas y carnes finamen- i
te. Se colocan en una cacero
la eón la manteca, a fuego vi
vo hasta que ésta esté bien ca
liente, se añade el ajo y se deja
sofreír un poco Cuando estén
blandas las carnes y las papas, j
se separan de los demás ingre
dientes. Se ponen en la cacerola la pimienta, el huevo picado y
las alcaparras. Se deja reposar
todo lo preparado hasta este mo
mento.
Prepárese la masa con la sal
necesaria, y extiéndase bien con los dedos formando redon
deles con un poco de guiso en
el centro de cada uno, do
blándolas por la mitad en forma
de medias lunash. Fríanse en
manteca caliente.",EMPANADAS DE MAIZ Y POLLO,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-11-09/ed-1/seq-4/
r492,"5 pimientos maduros
4 cucharadas de aceité
3 dientes de ajo
2 tazas de habichuelas fres
cas
1 taza de habichuelas tiernas
partidas
3 tomates
1 cucharada de sai
3 tazas de agua
1 1-2 libras de arroz
4 cucharadas de manteca
con achote
1 1-2 libras de pescado frito,
en pedazos
Fría los pimientos y pártalos
en pedazos. Sofría las habichue
las y el tomate con el ajo. Aña
da el agua, sazone y hierva por
10 minutos. Añada el arroz y la
manteca. Cuando el arroz esté
seco, revuelva y añada el pesca
do y los pimientos fritos. Ba
je el fuego, tape el arroz y
cueza. Retire del fuego cuando
el arroz esté blando.",ARROZ CON PESCADO Y HORTALIZAS,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-11-11/ed-1/seq-4/
r493,"40 Galletitas
1 1-2 tazas de harina de
trigo
1 cucharadita de soda
1-2 cucharadita de sal
1-4 taza de mantequilla
1 taza de azúcar
2 huevos batidos
2 guineos maduros majados
1 1-2 tazas de nueces partidas
Cierna juntos la harina, la so
da y la sal. Bata la mantequilla,
añada el azúcar po«o a poco y
ls huevos. Agregue la harina,
mezcle bien y añada los guineos
y las nueces y revuelva para que
la masa quede suave. Eche por
cucharaditas en un molde en
grasado y cueza en horno de
calor moderado durante 15 ó 20
minutos a 350 grados.",GALLETITAS DE GUINEO NUECES,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-11-12/ed-1/seq-4/
r494,"1-3 taza de harina enrique
cida
2 cucharaditas de sal
1-4 eucharadita de pimien
ta
1 steak de 2 libras, de una
pulgada de grueso
3 cucharadas de manteca
1 taza de salsa de tomate sa
zonada
1 1-3 taza de salsa de pizza
1 cebolla mediana en ruedas
Combine la harina, sal y pi
mienta y sazone con ellas la
carne. Dórela ligeramente por
ambos lados en manteca calien
te. Vierta sobre ella la salsa de
tomate y la salsa de pizza.
Cúbrala con ruedas de ce
bolla. Manténgala al fuego, des
tapada, durante 10 minutos. Des
pués hornéela a fuego mediano
(3509) en una cacerola cubier
ta durante una hora o más hasta
que esté lo suficientemente
blanda. Sírvase con papas hor
neadas con su cáscara.",STÉAK A LA SUIZA,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-11-13/ed-1/seq-4/
r495,"1 taza de mayonesa o aliño
de ensalada.
1, 1-2 cucharadita de sal
Pimienta al gusto
2 eucharaditas de mostaza
preparada
1 lata de 12 onzas de carne
en conserva
4 tazas de papas cortadas en
cuadritos
1, 1-2 taza de apio picadito
1-2 taza de cebolla verde picadila. 1-4 taza de lascas finas de
rábanos.
2 cucharadas de perejil picadito.
Combine la mayonesa, vinagre, sal pimienta y mostaza. Dore ligeramente la carne en el
gratinador. Córtela en pedazos
de tamaño regular y mézclela
con las papas picadas en cuadri
tos, mezclando todo con la mayonesa.
Adórnelo con huevos cocidos
cortados en cuartos y con el
perejil picadito. Póngase en el
refrigerador hasta el momento
de servirla.",ENSALADA DE PAPAS CON CARNE,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-11-14/ed-1/seq-4/
r496,"1-2 taza de papas machaca
das, calientes
1 cubo de concentrado para
sopa
1-2 litro de agua en que se
cocieron las papas
2 cucharadas de mantequilla
de primera calidad
4 cucharadas de harina
1-2 litro de leche
1 cucharada de cebolla ralla
da
1 taza de queso desmenuza
do
3-4 de cucharadita de sal
1-4 de cucharadita de pimen
tón 1-8 de cucharadita de pimien
ta
1-2 cucharadita de salsa inglesa. Perejil picado.
Se ponen las papas machaca
das y el cubito de concentrado
para sopa en el agua en que se
cocieron las papas. Se mezcla la
mantequilla o margarina con la
harina al baño- de María; se
agrega la leche poco a poco, y se
cuece hasta que parezca una sal
sa espesa y uniforme. Se agre
ga la cebolla rallada y el queso
desmenuzado; se menea hasta
que el queso se derríta. Se aña
de la mezcla de papas y las espe
cias. Se sirve caliente, guarneci
da con el perejil picado. Da
para 6 porciones.",SOPA DE QUESO DE REY,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-11-15/ed-1/seq-4/
r497,"3-4 libras de ciruelas
1 cucharadita de jugo de limón
1 taza de azúcar
1 cucharada dé mantequilla.
Ponga las ciruelas en agua ti
bia por varias horas. Cuándo
estén blandas, quítele las semi
llas. mezcle con el azúcar y
cueza por unos minutos. Retire
del fuego y añádale la mante
quilla y el jugo de limón. Deje
enfriar y vierta sobre la pasta.
Cueza en homo caliente duran
te 10 minutos, (450) baje el
fuego a 350 grados y cueza durante 20 minutos más.",PASTEL DE CÍRUELAS,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-11-16/ed-1/seq-4/
r498,"1 conejo de 4 libras
2 naranjas agrias
1 1-2 cucharadas de sal
1-2 cucharadita de pimien
ta
2 dientes de ajo machacado
2 cucharadas de aceite
2 cucharadas de vinagre
2 cucharadas de cebolla ra
llada
1 libra de masa de cerdo
1-4 libra de jamón
1 cebolla picada
2 cucharadas de manteca
1-4 taza de salsa de tomate
12 aceitunas
1 cucha; adita de alcaparras
1 cucharada de sal
2 huevos hervidos duros pi
cados.
Lave el conejo con el jugo
de las naranjas y déjelo entero.
Con la sal, la pimienta, el ajo,
el aceite y el vinagre, adóbelo
por dentro y por fuera y déjelo
en el adobo por varias horas.
Muela la carne de cerdo y el
jamón y sofría con la cebolla, la
salsa de tomate, las aceitunas y
las alcaparras. Sazone y añá
dale los huevos duros. Rellene
el conejo y cósalo. Cueza en
e’ horno durante 10 minutos a
400*? F. reduzca el calor a 350?
F y vírelo de vez en cuando.
Estará cocido y blando como en
dos horas.",CONEJO RELLENO,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-11-18/ed-1/seq-4/
r499,"INGREDIENTES PARA
LA MASA: 1
2 cucharadas de azúcar
6 cucharadas de azúcar
7 yemas de huevo
1-2 taza de maicena
1-2 taza de harina
1 cucharadita de vainilla
INGREDIENTES PARA
EL RELLENO:
4 cucharadas de dulce de
miembrillo
1 copita de vino caliente
1-2 taza de almendras pela
das
En una batidora eléctrica se
bate la mantequilla y el azúcar
hasta formar una crema liviana.
Se agregan las yemas una a una,
la vainilla, la maicena, la hari
na y se alisa amasando muy poco hasta 1 pulgada de espesor.
Se cortan redondeles pequeños
y se pone en cada uno una cu
charadita de la masa formada
con el dulce deshecho con el vi
no y a la que se habrá agrega
do las almendras tostadas. Se
juntan los bordes de cada em
panada y se pegan con agua.
Se colocan en un molde y se
hornean a 350 grados durante
25 minutos. Al retirarlas del hor
no se espolvorean con azúcar en
polvo, mezclada con canela en
partes iguales.",EMPANADAS ROSALIA,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-11-19/ed-1/seq-4/
r500,"3 tazas de harina de trigo
3 cucharaditas de polvo de
hornear
1-4 cucharadita de sal
1-3 taza de mantequilla
liaza de azúcar
1 huevo batido
1-2 taza de jugo de naranja
ralladura de 1-3 naranja Cierna juntos la harina, el
polvo de hornear y la sal. Bata
la mantequilla, añada el azúcar
poco a poco, el huevo batido,
el jugo de naranja y la ralladu
ra. Agregue la harina y mezcle
para formar una_ masa, extién
dala con un rodillo hasta que
tenga 1-4 de pulgada de grueso.
Corte las galletitas y cueza en
horno de calor moderado 350
grados durante 15 minutos.",GALLETITAS DE NARANJA,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-11-20/ed-1/seq-4/
r501,"6 tazas de caldo
5 cebollas cortadas finamen
te eñ tirillas.
3 cucharadas de queso ralla
do.
6 rebanadas de pan (tostado
Sal a gusto Fríase la cebolla en mante
quilla durante 5 minutos. Añá
dase el caldo y sálese al gusto.
Mantenga a fuego alto hasta
que hierva, baje y cueza a fue
go lento durante 20 minutos.
Coloqúese una rebanada de pan
tostado en cada plato, espolvorée con queso y viértase la sopa encima.",SOPA DE CEBOLLA “AU GRATIN”,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-11-21/ed-1/seq-4/
r502,"2 libras 14 de manzanas crudas.
6 rebanadas de pan de cane
la
4 onzas de crema fresca
azúcar, canela y mantequilla suficientes
2 tazas de agua.
Se pelan las manzanas y se les
quitan las semillas, cortándolas
en pedazos y poniéndolas a fuego lento con el agua, azúcar y
una rajita de vainilla.
Cuando las manzanas estén un poco rosadas y transparentes
se les aplasta con un tenedor o
se les pasa por el colador chino,
dejándolas enfriar. El puré que
resulte debe ser muy espeso.
Las rebanadas de pan se po
nen al horno y se les unta abun
dante mantequilla cuando estén
todavía caliente. Se dejan en
friar, se les cubrq con una espe
sa capa de la compota de man
zanas. En el centro se pone la
mitad de un melocotón, rodeán
dole de crema de Chantilly que
se habrá hecho con la crema
fresca y azúcar con vainilla.",MELOCOTONES EN NIDO,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-11-22/ed-1/seq-4/
r503,"4 o 6 salchichas gruesas o
butifarras
8 o 10 lascas de tocineta
3 huevos duros
2 cucharadas de jamón molido
1 cucharadita de aceite
Sal
Se cortan las salchichas en
dos, se enrollan en una lasca
de tocineta que debe sujetarse con palillos o bastones especiales de metal. Se ponen en el horno abierto en la parrilla de
seis a ocho minutos por cada
lado.",PARRILLADA DE TOLOSA,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-11-23/ed-1/seq-4/
r504,"LANGOSTINOS
10 onzas de arroz de prime
ra
1 diente de ajo
1 hoja de laurel
2 onzas de mantequilla
4 onzas de harina
3-4 litro de leche
2 onzas de puré de tomate
concentrado
sal, pimienta, pimentón;
8 onzas de crema fresca
2 cucharadas de cognac
1-2 libra de langostinos ya
pelados y cocinados
Cocínese el arroz en agua hir
viendo a la que se le ha aña
dido el ajo, laurel y sal. duran
te 14 minutos. Cuélelo y quítele
las especias.
Haga una bechamell con la
mantequilla, la harina, la leche
e incorpórele el puré de tomate,
sal, pimienta, y pimentón. Fuera del fuego se le añade la crema fresca moviendo suavemente
y después el cognac.
Los langostinos cortados fina
mente también se le añaden.
Se conserva ealiente.","CORONA DE ARROZ CON
LANGOSTINOS",https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-11-25/ed-1/seq-4/
r505,"3 yemas.
4 cucharadas de azúcar.
2 cucharadas de maicena.
1-3 taza de jugo de limón. Se baten las yemas hasta
ligarlas bien y se les añade gra
dualmente el azúcar, la maicena
y el jugo de limón. Se cocina la
mezcla al baño de maría, sin dejar de revolver hasta que es
pese. Se retira del calor y se en
fría a la temperatura ambiente.
Se enfría en el refrigerador.",CAKE DE LIMON FRIO (Salsa),https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-11-26/ed-1/seq-4/
r506,"1-2 taza de mantequilla
1 1-4 tazas de azúcar en polvo cernida.
1-8 cucharadita de sal.
1 taza de pedacitos de hollejos de naranja.
3 claras
18 polkas  Se bate la mantequilla
hasta cremarla. Se le añade gra
dualmente el azúcar en polvo,
la sal y los pedacitos de holle
jos de naranja. Se crema bien.
Se añaden parcialmente y se ligan con movimiento énvolvente las claras batidas a punto de merengue espeso. Se le añade gradualmente la salsa enfriada.",CAKE DE LIMON FRIO (Crema),https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-11-26/ed-1/seq-4/
r507,En un molde previamente enfriado y cubierto con papel en cerado (de 9 pulgadas de diámetro el molde). Se van colocando capas de polkas y capas de la crema procurando que la última capa sea de polkas. Se en fria en el refrigerador hasta que esté firme (mejor hacerlo de un día para otro). Se desmolda y se cubre con crema batida.,CAKE DE LIMON FRIO (Cake),https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-11-26/ed-1/seq-4/
r508,"6 huevos
Aceite
Sal
1 cucharadifa de ajo (pica
do)
1 cucharadita de perejil (pi
cado).
Se cuecen los huevos y se cor
tan en dos, se les saca la yema
y se de? hace bien. Se mezcla la
yema deshecha cosn el ajo pica
do. perejil, pimienta, sal y un
poquito del aceite, se amasa to
do junte y se rellenan las cla
ras y se envuelven en huevo
batido y pan rallado, friéndose
en el resto del aceite.",HUEVOS A LA MILANESA,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-11-27/ed-1/seq-4/
r509,"1 pernil de 4 libras
2 cucharadas de sal
1 cucharadita de pimienta
1 cucharadita de orégano en
polvo
2 dientes de ajo machacados
2 cucharadas de vinagre
3 huevos duros
1-4 libra de jamón en -tiras
3 lonjas de tocineta
1-2 taza de manteca
Mezcle la sal, la pimienta, el
orégano los ajos y el vinagre
y adobe el pernil. Con un cu
chillo fino haga incisiones e in
troduzca en éstas los huevos, el
jamón y la tocineta. Deje en el
adobo por varias horas. Calien
te la manteca y dore el pernil
por ambos lados. Cubra con
agua y cueza a fuego lento por
dos horas o hasta que esté blan
do y la salsa espesa.",PERNIL MECHADO,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-11-29/ed-1/seq-4/
r510,"2 libras de masa de cerdo
molida
1-4 libra de jamón molido
2 huevos batidos
1-2 cucharadita de pimienta
1 cucharada de sal
1-2 taza de pan o galletas
molida
1-4 cucharadita de nuez mos
cada 2 huevos batidos.
4 cucharadas de manteca
Añada a la carne los huevos
batidos, la pimienta, la sal. la
nuez moscada, el jamón y el pan
rallado. Divídala en dos porcio
nes y forme dos rollos. Rebó
celos. Dore en la manteca ca
líente y cueza a fuego lento
como media hora. Si desea
puede cocerla en el horno des
pués de dorada.",CARNE FIAMBRE,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-11-30/ed-1/seq-5/
r511,"4 huevos
2 cucharaditas de mantequi
lla
2 cucharadas de leche
1-2 cucharadita de sal
pimienta.
Bátanse las yemas, añádanse
los condimentos y la leche.
Bátanse las claras a, punto de
nieve. Caliéntese una sartén y
póngase en ella la mantequilla,
untando bien el fondo y los la
dos. Mézclense las claras bati
das con las yemas sin batir, y
eche esta mezcla en la sartén
bien caliente, esparciendo uni
formemente. Reduzca el calor,
Cueza despacio hasta que se for
me la tortilla. Ponga en horno
moderado para que se seque un
poco por arriba. Dóblese y vuél
vase. Aderece y sirva enseguida.",TORTILLA ESPUMOSA,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-12-02/ed-1/seq-4/
r512,"1 pan
1 lata de salmón
1 lechuga
1 papa cocida
2 remolachas cocidas
2 tazas de mayonesa
aceitunas
2 tomates
1 botellita de cebollitas en
vinagre
Se quita una capa fina de la
parte superior del pan. Con un
cuchillo pequeño se vacía éste
por dentro. Se mezcla el sal
món (deshecho previamente con
un tenedor) con las papás y las
remolachas cortadas en cuadri
tos, la mitad de la leghuga, las
cebollitas y la mitad de la ma
yonesa. Con esta preparación
se rellana el centro del pan, lue
go se tapa y se cubre con mayo
nesa. Se eortan las aceitunas
en rodajas, se colocan alrededor
del pan. La parte superior del
pan se adorna Con las ruedas de
tomate, se espolvorean con queso parmesano rallado yse hornea hasta que el queso se derrita sobre los tomates.","SALMON “PRINCIPE EDUARDO""",https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-12-03/ed-1/seq-4/
r513,"6 claras de huevo
3-4 taza de crema de leche
2 cucharadas de azúcar en
polvo.
1 cucharadita esencia de vainilla.
Bátanse las claras hasta que
estén a punto de nieve, añádan
se los demás ingredientes, y
bátanse despacio en una batido
ra eléctrica hasta que se forme
una crema espesa como para
decorar. Es necesario que la
crema esté helada para que no
se corte, una vez preparada dé
jese en la refrigeradora hasta
el momento de servir.",CREMA CHANTILLY,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-12-04/ed-1/seq-4/
r514,"6 membrillos
Azúcar
1 cucharada de vainilla
Agua
Se cortan los membrillos en
4 partes y se colocan en una ca
cerola cubriéndola eon agua,
cuando comienza a hervir, te
disminuye el calor para que se
cuezan despacio y no se desha
gan. Una vez cocidos, se escurren bien y se pasan por un tamiz. El puré obtenido se pesa
y se coloca en una cacerola con
igual cantidad de azúcar. Lúego se revuelve a fuego fuerte
durante 15 minutos, se retira, se
agrega la vainilla, y se coloca en
un molde limpio y seco. Se deja
enfriar antes de servir.",DULCE DE MEMBRILLO,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-12-05/ed-1/seq-4/
r515,"• papas de tamaño media
no.
3 ce bodas grandes
3 tazas de agua
3 tazas de leche
4 cucharadas de mantequilla.
1 huevo
1 taza de harina
3 cucharadas de sal 1-2 cucharadita de pimien
ta.
Colóquense las papas y las cebollas en una cacerola y añádase el agua. Cuando estén ligeramente cocidas se añaden,
la sal, la pimienta, y se deja hervir. Se mezclan la harina y el
huevo con un tenedor. Cuando la sopa esté hirviendo se añade la mezcla de harina y huevo y se deja cocer 10 minutos más.",SOPA DE PAPAS,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-12-06/ed-1/seq-4/
